subId,NTspeed_Corrected,P_out_ncl,speed_out_ncl,TimeSeries,T_out_ncl,u_out_ncl,v_out_ncl,w_out_ncl,predict_date,Id,time_second,speed
89,4.343,1116.1,6.0907,2016-06-05_16:15:00,-8.6419,-5.1968,3.1766,0.0036,20160605,6144,2016-06-07 00:15:00,4.684661629
90,4.314,1117.9,6.0457,2016-06-05_16:30:00,-8.6791,-5.0875,3.2662,0.0034,20160605,6145,2016-06-07 00:30:00,5.913306837
91,4.272,1129.1,5.9786,2016-06-05_16:45:00,-8.7154,-4.9545,3.346,-0.0009,20160605,6146,2016-06-07 00:45:00,6.959477092
92,4.385,1112.2,6.1576,2016-06-05_17:00:00,-8.7372,-5.046,3.529,-0.0015,20160605,6147,2016-06-07 01:00:00,6.561001955
93,4.319,1100,6.0525,2016-06-05_17:15:00,-8.7576,-4.9114,3.5371,0.0004,20160605,6148,2016-06-07 01:15:00,6.075676915
94,4.259,1081.7,5.958,2016-06-05_17:30:00,-8.7731,-4.7586,3.5852,-0.0022,20160605,6149,2016-06-07 01:30:00,5.556489362
95,4.394,1060.3,6.1718,2016-06-05_17:45:00,-8.7854,-4.8216,3.8527,-0.0044,20160605,6150,2016-06-07 01:45:00,4.567964596
96,4.472,1057.2,6.2966,2016-06-05_18:00:00,-8.804,-4.8121,4.0608,-0.002,20160605,6151,2016-06-07 02:00:00,3.601908956
97,4.471,1053.8,6.2949,2016-06-05_18:15:00,-8.8198,-4.7122,4.1738,-0.0012,20160605,6152,2016-06-07 02:15:00,3.529681971
98,4.445,1057.8,6.2527,2016-06-05_18:30:00,-8.8295,-4.6069,4.2276,-0.0018,20160605,6153,2016-06-07 02:30:00,3.497972791
99,4.408,1072.6,6.1941,2016-06-05_18:45:00,-8.8323,-4.5133,4.2422,-0.0021,20160605,6154,2016-06-07 02:45:00,3.18001113
100,4.396,1074.1,6.1754,2016-06-05_19:00:00,-8.8225,-4.4257,4.3069,-0.0024,20160605,6155,2016-06-07 03:00:00,3.230555341
101,4.42,1074.1,6.2142,2016-06-05_19:15:00,-8.8177,-4.3897,4.3985,-0.0021,20160605,6156,2016-06-07 03:15:00,3.283371558
102,4.401,1073.1,6.1828,2016-06-05_19:30:00,-8.8232,-4.3184,4.4247,0.0001,20160605,6157,2016-06-07 03:30:00,3.083552419
103,4.298,1078.7,6.02,2016-06-05_19:45:00,-8.8306,-4.1719,4.34,-0.0009,20160605,6158,2016-06-07 03:45:00,4.305392667
104,4.358,1076.7,6.1148,2016-06-05_20:00:00,-8.8184,-4.1715,4.471,-0.0021,20160605,6159,2016-06-07 04:00:00,3.032516578
105,4.366,1075.4,6.1271,2016-06-05_20:15:00,-8.7979,-4.0921,4.5603,-0.0019,20160605,6160,2016-06-07 04:15:00,2.946494433
106,4.312,1076.4,6.0415,2016-06-05_20:30:00,-8.7739,-3.9795,4.5458,-0.0015,20160605,6161,2016-06-07 04:30:00,3.174326656
107,4.258,1071.8,5.9564,2016-06-05_20:45:00,-8.7455,-3.9101,4.4933,-0.0009,20160605,6162,2016-06-07 04:45:00,3.5918136
108,4.184,1069.4,5.8383,2016-06-05_21:00:00,-8.7353,-3.808,4.4256,0.0008,20160605,6163,2016-06-07 05:00:00,4.359837647
109,4.115,1071.6,5.729,2016-06-05_21:15:00,-8.7445,-3.7257,4.3521,0.0013,20160605,6164,2016-06-07 05:15:00,4.467903676
110,4.18,1068.3,5.833,2016-06-05_21:30:00,-8.7483,-3.803,4.4228,0.0003,20160605,6165,2016-06-07 05:30:00,4.57783767
111,4.211,1094.1,5.8812,2016-06-05_21:45:00,-8.7486,-3.8851,4.4152,0.0025,20160605,6166,2016-06-07 05:45:00,3.41866118
112,4.047,1122.1,5.622,2016-06-05_22:00:00,-8.7819,-3.8516,4.0953,0.0059,20160605,6167,2016-06-07 06:00:00,3.234954526
113,3.771,1136.3,5.1842,2016-06-05_22:15:00,-8.8991,-3.6964,3.6349,0.0055,20160605,6168,2016-06-07 06:15:00,2.920735752
114,3.706,1135.4,5.0809,2016-06-05_22:30:00,-8.9214,-3.7485,3.4299,0.0054,20160605,6169,2016-06-07 06:30:00,3.638762743
115,3.399,1127.6,4.5927,2016-06-05_22:45:00,-8.9644,-3.4947,2.98,0.0054,20160605,6170,2016-06-07 06:45:00,3.374963241
116,3.211,1133.3,4.2956,2016-06-05_23:00:00,-8.8377,-3.3293,2.7144,-0.0011,20160605,6171,2016-06-07 07:00:00,3.493848195
117,3.419,1137.3,4.6255,2016-06-05_23:15:00,-8.6666,-3.596,2.9094,-0.0032,20160605,6172,2016-06-07 07:15:00,3.336205975
118,3.437,1149.1,4.6534,2016-06-05_23:30:00,-8.5125,-3.6477,2.8894,-0.0016,20160605,6173,2016-06-07 07:30:00,3.320825348
119,3.426,1157.2,4.6362,2016-06-05_23:45:00,-8.3349,-3.6646,2.8399,-0.0023,20160605,6174,2016-06-07 07:45:00,3.602811518
120,3.561,1145.6,4.8506,2016-06-06_00:00:00,-8.1693,-3.9092,2.8717,-0.0012,20160605,6175,2016-06-07 08:00:00,3.538358095
121,3.516,1143.6,4.7786,2016-06-06_00:15:00,-8.0272,-3.9395,2.7047,-0.0008,20160605,6176,2016-06-07 08:15:00,3.423690462
122,3.537,1142.3,4.8126,2016-06-06_00:30:00,-7.8857,-4.0315,2.6283,-0.0018,20160605,6177,2016-06-07 08:30:00,3.588353301
123,3.488,1139,4.7348,2016-06-06_00:45:00,-7.744,-4.0777,2.4064,-0.0015,20160605,6178,2016-06-07 08:45:00,4.086489009
124,3.403,1145,4.6002,2016-06-06_01:00:00,-7.6026,-4.1188,2.0488,-0.0048,20160605,6179,2016-06-07 09:00:00,4.145460369
125,3.438,1144.4,4.6552,2016-06-06_01:15:00,-7.4821,-4.3095,1.7604,-0.0054,20160605,6180,2016-06-07 09:15:00,4.519493045
126,3.501,1139.6,4.7553,2016-06-06_01:30:00,-7.3937,-4.5162,1.4889,-0.0045,20160605,6181,2016-06-07 09:30:00,4.085646089
127,3.681,1130.4,5.0405,2016-06-06_01:45:00,-7.3348,-4.8372,1.417,-0.0022,20160605,6182,2016-06-07 09:45:00,4.79752232
128,3.815,1120.8,5.2538,2016-06-06_02:00:00,-7.2553,-5.0643,1.3983,0.0007,20160605,6183,2016-06-07 10:00:00,4.788534
129,3.837,1119.1,5.2887,2016-06-06_02:15:00,-7.145,-5.1405,1.2432,0.0043,20160605,6184,2016-06-07 10:15:00,5.052544582
130,3.889,1118.7,5.3701,2016-06-06_02:30:00,-7.0393,-5.2611,1.0763,0.0028,20160605,6185,2016-06-07 10:30:00,5.556418129
131,4.086,1116.8,5.6832,2016-06-06_02:45:00,-6.9567,-5.5921,1.014,0.0043,20160605,6186,2016-06-07 10:45:00,5.908322934
132,4.296,1113,6.017,2016-06-06_03:00:00,-6.913,-5.9464,0.9189,0.0069,20160605,6187,2016-06-07 11:00:00,5.746986532
133,4.569,1105.5,6.45,2016-06-06_03:15:00,-6.881,-6.3837,0.9222,0.0083,20160605,6188,2016-06-07 11:15:00,5.648545853
134,4.834,1102.4,6.8704,2016-06-06_03:30:00,-6.8619,-6.8028,0.9608,0.0086,20160605,6189,2016-06-07 11:30:00,5.520568532
135,5.151,1080.7,7.3739,2016-06-06_03:45:00,-6.862,-7.2844,1.145,0.0062,20160605,6190,2016-06-07 11:45:00,5.182728211
136,5.416,1064,7.7937,2016-06-06_04:00:00,-6.8506,-7.6877,1.2809,0.0072,20160605,6191,2016-06-07 12:00:00,5.188828009
137,5.591,1058.4,8.0709,2016-06-06_04:15:00,-6.8337,-7.9682,1.2834,0.0087,20160605,6192,2016-06-07 12:15:00,4.945942527
138,5.827,1048.3,8.4464,2016-06-06_04:30:00,-6.8047,-8.3277,1.4111,0.0121,20160605,6193,2016-06-07 12:30:00,5.119949307
139,6.06,1043.9,8.8152,2016-06-06_04:45:00,-6.7667,-8.676,1.5602,0.0162,20160605,6194,2016-06-07 12:45:00,5.823228711
140,6.285,1031.5,9.1735,2016-06-06_05:00:00,-6.7675,-9.028,1.6271,0.0179,20160605,6195,2016-06-07 13:00:00,5.516470163
141,6.494,1016.1,9.5037,2016-06-06_05:15:00,-6.7508,-9.3549,1.6747,0.0165,20160605,6196,2016-06-07 13:15:00,3.958093009
142,6.75,992.37,9.9103,2016-06-06_05:30:00,-6.7156,-9.7356,1.8525,0.0145,20160605,6197,2016-06-07 13:30:00,4.095657945
143,6.931,976.48,10.1979,2016-06-06_05:45:00,-6.7039,-10.0026,1.9864,0.0145,20160605,6198,2016-06-07 13:45:00,3.788724282
144,7.039,966.92,10.3698,2016-06-06_06:00:00,-6.7144,-10.1644,2.0535,0.0119,20160605,6199,2016-06-07 14:00:00,3.458069598
145,7.073,955.91,10.4236,2016-06-06_06:15:00,-6.7231,-10.2044,2.1262,0.0095,20160605,6200,2016-06-07 14:15:00,3.222854717
146,7.149,942.31,10.5435,2016-06-06_06:30:00,-6.733,-10.296,2.2708,0.0087,20160605,6201,2016-06-07 14:30:00,3.605550284
147,7.177,933.17,10.5875,2016-06-06_06:45:00,-6.7776,-10.3155,2.3841,0.007,20160605,6202,2016-06-07 14:45:00,4.624015854
148,7.271,911.87,10.7378,2016-06-06_07:00:00,-6.8279,-10.4021,2.6642,0.0042,20160605,6203,2016-06-07 15:00:00,4.461423798
149,7.276,902.46,10.7455,2016-06-06_07:15:00,-6.8347,-10.3341,2.945,0.0036,20160605,6204,2016-06-07 15:15:00,4.599906135
150,7.237,892.52,10.6828,2016-06-06_07:30:00,-6.8476,-10.2164,3.1219,0.0054,20160605,6205,2016-06-07 15:30:00,4.423224709
151,7.153,888.02,10.5494,2016-06-06_07:45:00,-6.8961,-10.0569,3.1855,0.0064,20160605,6206,2016-06-07 15:45:00,4.647178564
152,7.075,883.01,10.4262,2016-06-06_08:00:00,-6.9212,-9.895,3.2857,0.0039,20160605,6207,2016-06-07 16:00:00,4.590020951
153,7.014,879.37,10.3293,2016-06-06_08:15:00,-6.9289,-9.7477,3.417,0.0051,20160605,6208,2016-06-07 16:15:00,5.893832802
154,7.043,859.12,10.3761,2016-06-06_08:30:00,-6.9267,-9.7858,3.4499,0.005,20160605,6209,2016-06-07 16:30:00,5.43489019
155,7.015,851.04,10.3308,2016-06-06_08:45:00,-6.968,-9.726,3.4828,0.004,20160605,6210,2016-06-07 16:45:00,5.394542317
156,6.978,850.76,10.2717,2016-06-06_09:00:00,-6.9827,-9.5887,3.683,-0.0024,20160605,6211,2016-06-07 17:00:00,5.145459312
157,6.997,838.84,10.3028,2016-06-06_09:15:00,-6.9792,-9.49,4.0108,-0.0052,20160605,6212,2016-06-07 17:15:00,4.248461146
158,6.866,842.02,10.0942,2016-06-06_09:30:00,-6.9868,-9.0955,4.3777,-0.0045,20160605,6213,2016-06-07 17:30:00,4.569976847
159,6.701,865.46,9.8329,2016-06-06_09:45:00,-7.0847,-8.722,4.5401,0.0013,20160605,6214,2016-06-07 17:45:00,4.913246114
160,6.524,882.63,9.5518,2016-06-06_10:00:00,-7.1615,-8.368,4.6059,0.0073,20160605,6215,2016-06-07 18:00:00,5.153687882
161,6.471,888.39,9.4687,2016-06-06_10:15:00,-7.2139,-8.2234,4.6939,0.014,20160605,6216,2016-06-07 18:15:00,5.11381995
162,6.428,888.04,9.4002,2016-06-06_10:30:00,-7.2768,-8.055,4.8456,0.0093,20160605,6217,2016-06-07 18:30:00,5.681736722
163,6.213,897.19,9.0591,2016-06-06_10:45:00,-7.3936,-7.6907,4.7876,0.0085,20160605,6218,2016-06-07 18:45:00,6.754721612
164,5.929,935.08,8.6082,2016-06-06_11:00:00,-7.5261,-7.1062,4.8583,0.0038,20160605,6219,2016-06-07 19:00:00,7.00330502
165,5.639,973.28,8.1475,2016-06-06_11:15:00,-7.6781,-6.5963,4.7823,0.002,20160605,6220,2016-06-07 19:15:00,5.974770102
166,5.344,1008.5,7.6801,2016-06-06_11:30:00,-7.8189,-6.2577,4.4524,0.0017,20160605,6221,2016-06-07 19:30:00,5.993981262
167,5.775,999.69,8.3633,2016-06-06_11:45:00,-7.9401,-6.739,4.9529,0.0011,20160605,6222,2016-06-07 19:45:00,5.58711499
168,5.786,1001.5,8.3814,2016-06-06_12:00:00,-8.0624,-6.6532,5.0973,0.0029,20160605,6223,2016-06-07 20:00:00,5.959201227
169,5.606,1012.7,8.0953,2016-06-06_12:15:00,-8.1558,-6.4091,4.9455,0.0007,20160605,6224,2016-06-07 20:15:00,6.006252722
170,5.722,1012.7,8.28,2016-06-06_12:30:00,-8.2235,-6.5124,5.1134,-0.0019,20160605,6225,2016-06-07 20:30:00,5.657467734
171,5.749,1001.6,8.3215,2016-06-06_12:45:00,-8.2924,-6.4242,5.2893,0.0057,20160605,6226,2016-06-07 20:45:00,6.314652663
172,5.597,1013.2,8.0804,2016-06-06_13:00:00,-8.3612,-6.1973,5.1853,0.0078,20160605,6227,2016-06-07 21:00:00,6.165970388
173,5.518,1018.7,7.9563,2016-06-06_13:15:00,-8.4064,-6.1806,5.0102,0.0042,20160605,6228,2016-06-07 21:15:00,5.907975292
174,5.586,1028.7,8.0639,2016-06-06_13:30:00,-8.4315,-6.2468,5.0994,0.0014,20160605,6229,2016-06-07 21:30:00,5.996134649
175,5.503,1044.3,7.932,2016-06-06_13:45:00,-8.4608,-6.0983,5.0721,0.0022,20160605,6230,2016-06-07 21:45:00,6.186668989
176,5.614,1045.7,8.1073,2016-06-06_14:00:00,-8.4972,-6.2197,5.2004,0.0045,20160605,6231,2016-06-07 22:00:00,6.171790951
177,5.514,1054.1,7.949,2016-06-06_14:15:00,-8.534,-6.1064,5.0891,0.007,20160605,6232,2016-06-07 22:15:00,5.946513106
178,5.529,1047.7,7.9736,2016-06-06_14:30:00,-8.5438,-6.2054,5.0071,0.0024,20160605,6233,2016-06-07 22:30:00,5.730237053
179,5.615,1044.8,8.1104,2016-06-06_14:45:00,-8.5474,-6.2174,5.2079,0.008,20160605,6234,2016-06-07 22:45:00,5.702761527
180,5.491,1057.2,7.9132,2016-06-06_15:00:00,-8.5751,-5.9326,5.2366,0.0077,20160605,6235,2016-06-07 23:00:00,5.933444743
181,5.289,1066.8,7.5929,2016-06-06_15:15:00,-8.5916,-5.7289,4.9831,0.0079,20160605,6236,2016-06-07 23:15:00,6.140378609
182,4.952,1078.5,7.0583,2016-06-06_15:30:00,-8.5945,-5.3293,4.6281,0.0041,20160605,6237,2016-06-07 23:30:00,5.789689745
183,4.804,1041.1,6.822,2016-06-06_15:45:00,-8.5926,-5.1216,4.5064,0.0018,20160605,6238,2016-06-07 23:45:00,5.84479549
184,5.017,993.62,7.1613,2016-06-06_16:00:00,-8.5736,-5.3632,4.7456,0.0001,20160605,6239,2016-06-08 00:00:00,5.069748761
89,4.136,1060.5,5.7624,2016-06-06_16:15:00,-8.4062,-4.6132,3.4531,-0.007,20160606,6240,2016-06-08 00:15:00,4.669940862
90,4.173,1061.3,5.8222,2016-06-06_16:30:00,-8.3587,-4.7178,3.4117,-0.0059,20160606,6241,2016-06-08 00:30:00,5.206113135
91,3.946,1078.5,5.4614,2016-06-06_16:45:00,-8.318,-4.2954,3.373,-0.007,20160606,6242,2016-06-08 00:45:00,4.7006359
92,4.22,1071,5.8958,2016-06-06_17:00:00,-8.2688,-4.411,3.9119,-0.0221,20160606,6243,2016-06-08 01:00:00,3.710740836
93,4.665,1047.4,6.6014,2016-06-06_17:15:00,-8.1994,-4.8645,4.4626,-0.0142,20160606,6244,2016-06-08 01:15:00,3.034666673
94,4.715,1019.5,6.681,2016-06-06_17:30:00,-8.1655,-5.0155,4.4136,-0.0003,20160606,6245,2016-06-08 01:30:00,2.763107474
95,4.421,1007.5,6.2145,2016-06-06_17:45:00,-8.1603,-4.6801,4.0887,0.0097,20160606,6246,2016-06-08 01:45:00,3.853839395
96,4.116,1010.8,5.7317,2016-06-06_18:00:00,-8.1935,-4.3528,3.7289,0.0135,20160606,6247,2016-06-08 02:00:00,4.177816617
97,4.018,1006.4,5.5752,2016-06-06_18:15:00,-8.2203,-4.4344,3.3791,0.0062,20160606,6248,2016-06-08 02:15:00,4.459338908
98,4.144,993.35,5.775,2016-06-06_18:30:00,-8.1963,-4.6983,3.358,-0.0031,20160606,6249,2016-06-08 02:30:00,3.34975718
99,4.299,994.06,6.0211,2016-06-06_18:45:00,-8.1728,-4.9781,3.387,-0.0026,20160606,6250,2016-06-08 02:45:00,2.798472955
100,4.445,984.04,6.2534,2016-06-06_19:00:00,-8.1785,-5.2355,3.4197,0.0001,20160606,6251,2016-06-08 03:00:00,1.302976748
101,4.446,974.09,6.255,2016-06-06_19:15:00,-8.1654,-5.2573,3.3891,-0.0004,20160606,6252,2016-06-08 03:15:00,2.970607367
102,4.393,969.36,6.1707,2016-06-06_19:30:00,-8.1623,-5.236,3.2651,0.0005,20160606,6253,2016-06-08 03:30:00,1.527904968
103,4.339,968.72,6.0852,2016-06-06_19:45:00,-8.1627,-5.2699,3.0427,-0.0004,20160606,6254,2016-06-08 03:45:00,2.435900526
104,4.296,970.68,6.017,2016-06-06_20:00:00,-8.1581,-5.2202,2.9922,-0.0018,20160606,6255,2016-06-08 04:00:00,1.187848712
105,4.308,970.55,6.0364,2016-06-06_20:15:00,-8.1508,-5.212,3.0452,-0.0022,20160606,6256,2016-06-08 04:15:00,1.367693259
106,4.284,972.38,5.9969,2016-06-06_20:30:00,-8.1469,-5.1783,3.0246,-0.002,20160606,6257,2016-06-08 04:30:00,2.880151664
107,4.238,970.32,5.9248,2016-06-06_20:45:00,-8.1384,-5.1377,2.9509,-0.0028,20160606,6258,2016-06-08 04:45:00,2.672758832
108,4.224,969.99,5.9018,2016-06-06_21:00:00,-8.1285,-5.1353,2.9086,-0.0029,20160606,6259,2016-06-08 05:00:00,2.469103311
109,4.247,974.56,5.9385,2016-06-06_21:15:00,-8.1165,-5.1789,2.906,-0.0038,20160606,6260,2016-06-08 05:15:00,2.298485432
110,4.26,974.19,5.9592,2016-06-06_21:30:00,-8.0987,-5.1894,2.9294,-0.0042,20160606,6261,2016-06-08 05:30:00,1.490289389
111,4.27,998.97,5.9758,2016-06-06_21:45:00,-8.0969,-5.2286,2.8933,-0.003,20160606,6262,2016-06-08 05:45:00,1.073647706
112,4.221,1021,5.8984,2016-06-06_22:00:00,-8.1003,-5.208,2.7692,-0.0004,20160606,6263,2016-06-08 06:00:00,1.547405855
113,4.108,1026.8,5.7183,2016-06-06_22:15:00,-8.0958,-5.0751,2.6348,0.0027,20160606,6264,2016-06-08 06:15:00,1.274630224
114,3.878,1029.4,5.3529,2016-06-06_22:30:00,-8.0698,-4.7812,2.4069,0.0045,20160606,6265,2016-06-08 06:30:00,1.67830577
115,3.788,1022.1,5.2109,2016-06-06_22:45:00,-8.0258,-4.6907,2.2695,0.0039,20160606,6266,2016-06-08 06:45:00,1.95099467
116,3.818,1027,5.2587,2016-06-06_23:00:00,-7.9838,-4.7245,2.3093,0.0031,20160606,6267,2016-06-08 07:00:00,2.234384405
117,3.838,1034.5,5.2894,2016-06-06_23:15:00,-7.8938,-4.7631,2.3002,0.0015,20160606,6268,2016-06-08 07:15:00,2.008819812
118,3.824,1049.3,5.267,2016-06-06_23:30:00,-7.8127,-4.7944,2.1806,-0.0003,20160606,6269,2016-06-08 07:30:00,1.68633781
119,3.79,1057.2,5.2143,2016-06-06_23:45:00,-7.7385,-4.8052,2.0247,-0.0023,20160606,6270,2016-06-08 07:45:00,2.040230407
120,3.775,1054.7,5.1895,2016-06-07_00:00:00,-7.6648,-4.8316,1.8938,-0.0045,20160606,6271,2016-06-08 08:00:00,1.984373692
121,3.811,1054.4,5.2464,2016-06-07_00:15:00,-7.5972,-4.936,1.7778,-0.0068,20160606,6272,2016-06-08 08:15:00,1.76795582
122,3.874,1052.9,5.3468,2016-06-07_00:30:00,-7.5172,-5.0907,1.6351,-0.0061,20160606,6273,2016-06-08 08:30:00,2.078445867
123,3.961,1047.1,5.4854,2016-06-07_00:45:00,-7.4177,-5.2696,1.5235,-0.0041,20160606,6274,2016-06-08 08:45:00,2.277955348
124,4.059,1047.9,5.6408,2016-06-07_01:00:00,-7.3005,-5.4689,1.3821,-0.0034,20160606,6275,2016-06-08 09:00:00,2.744551164
125,4.17,1044.9,5.8163,2016-06-07_01:15:00,-7.1879,-5.6795,1.254,-0.001,20160606,6276,2016-06-08 09:15:00,3.262755329
126,4.24,1041.2,5.9278,2016-06-07_01:30:00,-7.0983,-5.8106,1.1732,0.0009,20160606,6277,2016-06-08 09:30:00,3.12499287
127,4.32,1033.5,6.0551,2016-06-07_01:45:00,-7.0216,-5.948,1.1341,0.0017,20160606,6278,2016-06-08 09:45:00,2.920981097
128,4.385,1028.7,6.1585,2016-06-07_02:00:00,-6.9505,-6.0678,1.0536,0.0022,20160606,6279,2016-06-08 10:00:00,3.287130435
129,4.43,1026.5,6.23,2016-06-07_02:15:00,-6.8902,-6.1599,0.9319,0.0045,20160606,6280,2016-06-08 10:15:00,3.690170659
130,4.494,1024.3,6.3312,2016-06-07_02:30:00,-6.8464,-6.2852,0.7615,0.0042,20160606,6281,2016-06-08 10:30:00,3.788616938
131,4.604,1023.1,6.5054,2016-06-07_02:45:00,-6.7911,-6.4848,0.5177,0.0049,20160606,6282,2016-06-08 10:45:00,4.927734279
132,4.655,1021.7,6.5871,2016-06-07_03:00:00,-6.7423,-6.5785,0.3376,0.0076,20160606,6283,2016-06-08 11:00:00,5.85875272
133,4.655,1022.3,6.5862,2016-06-07_03:15:00,-6.7172,-6.5833,0.1968,0.0106,20160606,6284,2016-06-08 11:15:00,4.964301782
134,4.714,1021.2,6.6792,2016-06-07_03:30:00,-6.702,-6.6792,-0.014,0.0102,20160606,6285,2016-06-08 11:30:00,3.854503396
135,4.776,1007.1,6.7784,2016-06-07_03:45:00,-6.6774,-6.7737,-0.251,0.0099,20160606,6286,2016-06-08 11:45:00,4.216547322
136,4.931,987.6,7.0248,2016-06-07_04:00:00,-6.6741,-7.0021,-0.5639,0.0107,20160606,6287,2016-06-08 12:00:00,5.294501658
137,5.156,974.42,7.3807,2016-06-07_04:15:00,-6.7392,-7.331,-0.8546,0.0102,20160606,6288,2016-06-08 12:15:00,5.868499763
138,5.132,978.69,7.3432,2016-06-07_04:30:00,-6.8168,-7.3074,-0.7245,0.0137,20160606,6289,2016-06-08 12:30:00,8.970940941
139,5.285,973.41,7.5863,2016-06-07_04:45:00,-6.8768,-7.5526,-0.7149,0.0008,20160606,6290,2016-06-08 12:45:00,7.013784823
140,5.46,961.64,7.8642,2016-06-07_05:00:00,-6.9367,-7.8371,-0.6514,0.0101,20160606,6291,2016-06-08 13:00:00,6.253909305
141,5.706,940.11,8.254,2016-06-07_05:15:00,-6.99,-8.2185,-0.7653,0.0057,20160606,6292,2016-06-08 13:15:00,6.475947
142,5.949,922.41,8.6394,2016-06-07_05:30:00,-7.0802,-8.6295,-0.4127,0.0086,20160606,6293,2016-06-08 13:30:00,6.43683003
143,6.149,896.1,8.9574,2016-06-07_05:45:00,-7.0885,-8.929,-0.7123,0.0041,20160606,6294,2016-06-08 13:45:00,5.871207672
144,6.139,890.26,8.941,2016-06-07_06:00:00,-7.1687,-8.9303,-0.437,0.0064,20160606,6295,2016-06-08 14:00:00,5.568788496
145,6.161,885.03,8.9758,2016-06-07_06:15:00,-7.2179,-8.9755,-0.0804,0.0045,20160606,6296,2016-06-08 14:15:00,6.465525926
146,6.28,869.33,9.1641,2016-06-07_06:30:00,-7.2821,-9.1606,0.2532,0.0009,20160606,6297,2016-06-08 14:30:00,7.321088752
147,6.311,860.08,9.2147,2016-06-07_06:45:00,-7.3214,-9.2099,0.2958,0.0113,20160606,6298,2016-06-08 14:45:00,8.237595315
148,6.241,846.43,9.1034,2016-06-07_07:00:00,-7.3391,-9.0762,0.7039,-0.0039,20160606,6299,2016-06-08 15:00:00,7.562299959
149,6.367,827.89,9.3029,2016-06-07_07:15:00,-7.3217,-9.2923,0.4439,0.0016,20160606,6300,2016-06-08 15:15:00,7.058081971
150,6.09,824.83,8.863,2016-06-07_07:30:00,-7.3928,-8.8629,-0.0495,0.0027,20160606,6301,2016-06-08 15:30:00,6.558184432
151,6.142,820.08,8.9455,2016-06-07_07:45:00,-7.4804,-8.916,0.7254,-0.0001,20160606,6302,2016-06-08 15:45:00,6.706848269
152,6.091,821.98,8.8652,2016-06-07_08:00:00,-7.4644,-8.7955,1.1097,-0.0086,20160606,6303,2016-06-08 16:00:00,7.526512918
153,5.612,834.4,8.1054,2016-06-07_08:15:00,-7.4459,-8.0486,0.9584,0.0073,20160606,6304,2016-06-08 16:15:00,7.18527925
154,5.762,819.65,8.3431,2016-06-07_08:30:00,-7.4927,-8.204,1.5173,0.0013,20160606,6305,2016-06-08 16:30:00,6.408217238
155,5.674,810.07,8.2027,2016-06-07_08:45:00,-7.5333,-8.071,1.464,0.0013,20160606,6306,2016-06-08 16:45:00,6.378875536
156,5.398,793.84,7.7658,2016-06-07_09:00:00,-7.5918,-7.6563,1.2992,0.0486,20160606,6307,2016-06-08 17:00:00,6.30863808
157,5.688,789.02,8.2257,2016-06-07_09:15:00,-7.5619,-8.0961,1.4545,-0.0224,20160606,6308,2016-06-08 17:15:00,6.156608615
158,5.34,776.61,7.6738,2016-06-07_09:30:00,-7.5565,-7.4623,1.7892,0.0112,20160606,6309,2016-06-08 17:30:00,6.396334226
159,5.013,808.79,7.1548,2016-06-07_09:45:00,-7.6814,-7.0203,1.3807,0.0057,20160606,6310,2016-06-08 17:45:00,6.620442684
160,4.91,825.69,6.991,2016-06-07_10:00:00,-7.7222,-6.7327,1.8828,-0.0055,20160606,6311,2016-06-08 18:00:00,6.771531731
161,5.293,819.78,7.5986,2016-06-07_10:15:00,-7.7414,-7.3391,1.9686,-0.001,20160606,6312,2016-06-08 18:15:00,6.35154402
162,5.54,818.74,7.9913,2016-06-07_10:30:00,-7.862,-7.5177,2.7102,-0.0041,20160606,6313,2016-06-08 18:30:00,6.665162534
163,5.649,801.82,8.1633,2016-06-07_10:45:00,-7.7619,-7.7234,2.6435,-0.013,20160606,6314,2016-06-08 18:45:00,6.253479239
164,5.613,805.77,8.1072,2016-06-07_11:00:00,-7.8468,-7.5125,3.0478,0.0246,20160606,6315,2016-06-08 19:00:00,6.788121351
165,5.282,829.08,7.5813,2016-06-07_11:15:00,-7.8983,-6.8268,3.2973,-0.0088,20160606,6316,2016-06-08 19:15:00,5.768366389
166,5.038,837.55,7.1946,2016-06-07_11:30:00,-7.8989,-6.4792,3.1277,0.0026,20160606,6317,2016-06-08 19:30:00,5.75884601
167,4.913,854.58,6.9956,2016-06-07_11:45:00,-7.9887,-5.9896,3.6143,0.0033,20160606,6318,2016-06-08 19:45:00,5.557918394
168,4.791,868.43,6.8022,2016-06-07_12:00:00,-8.0514,-5.7804,3.5855,-0.0077,20160606,6319,2016-06-08 20:00:00,4.799284812
169,4.659,896.19,6.5924,2016-06-07_12:15:00,-8.0997,-5.6659,3.37,-0.0199,20160606,6320,2016-06-08 20:15:00,4.697341585
170,4.564,897.85,6.4418,2016-06-07_12:30:00,-8.1067,-5.4984,3.3562,-0.0009,20160606,6321,2016-06-08 20:30:00,5.046927946
171,4.517,888.28,6.3668,2016-06-07_12:45:00,-8.172,-5.2761,3.5637,0.0092,20160606,6322,2016-06-08 20:45:00,5.37102498
172,4.039,936.15,5.6086,2016-06-07_13:00:00,-8.238,-4.4893,3.362,0.003,20160606,6323,2016-06-08 21:00:00,5.427693753
173,4.38,934.47,6.1493,2016-06-07_13:15:00,-8.2697,-4.7554,3.8988,-0.0042,20160606,6324,2016-06-08 21:15:00,5.534850547
174,4.394,940.72,6.1715,2016-06-07_13:30:00,-8.2822,-4.8127,3.8633,0.0045,20160606,6325,2016-06-08 21:30:00,5.40562578
